"x","y","cell.index","cell.id","grid_size_km"
17,42,2067,"17_42",2
18,42,2068,"18_42",2
19,42,2069,"19_42",2
20,42,2070,"20_42",2
21,42,2071,"21_42",2
22,42,2072,"22_42",2
23,42,2073,"23_42",2
24,42,2074,"24_42",2
25,42,2075,"25_42",2
26,42,2076,"26_42",2
27,42,2077,"27_42",2
28,42,2078,"28_42",2
29,42,2079,"29_42",2
30,42,2080,"30_42",2
31,42,2081,"31_42",2
32,42,2082,"32_42",2
33,42,2083,"33_42",2
34,42,2084,"34_42",2
35,42,2085,"35_42",2
36,42,2086,"36_42",2
37,42,2087,"37_42",2
38,42,2088,"38_42",2
39,42,2089,"39_42",2
40,42,2090,"40_42",2
41,42,2091,"41_42",2
42,42,2092,"42_42",2
43,42,2093,"43_42",2
44,42,2094,"44_42",2
45,42,2095,"45_42",2
46,42,2096,"46_42",2
47,42,2097,"47_42",2
48,42,2098,"48_42",2
49,42,2099,"49_42",2
50,42,2100,"50_42",2
1,43,2101,"1_43",2
2,43,2102,"2_43",2
3,43,2103,"3_43",2
4,43,2104,"4_43",2
5,43,2105,"5_43",2
6,43,2106,"6_43",2
7,43,2107,"7_43",2
8,43,2108,"8_43",2
9,43,2109,"9_43",2
10,43,2110,"10_43",2
11,43,2111,"11_43",2
12,43,2112,"12_43",2
13,43,2113,"13_43",2
14,43,2114,"14_43",2
15,43,2115,"15_43",2
16,43,2116,"16_43",2
17,43,2117,"17_43",2
18,43,2118,"18_43",2
19,43,2119,"19_43",2
20,43,2120,"20_43",2
21,43,2121,"21_43",2
22,43,2122,"22_43",2
23,43,2123,"23_43",2
24,43,2124,"24_43",2
25,43,2125,"25_43",2
26,43,2126,"26_43",2
27,43,2127,"27_43",2
28,43,2128,"28_43",2
29,43,2129,"29_43",2
30,43,2130,"30_43",2
31,43,2131,"31_43",2
32,43,2132,"32_43",2
33,43,2133,"33_43",2
34,43,2134,"34_43",2
35,43,2135,"35_43",2
36,43,2136,"36_43",2
37,43,2137,"37_43",2
38,43,2138,"38_43",2
39,43,2139,"39_43",2
40,43,2140,"40_43",2
41,43,2141,"41_43",2
42,43,2142,"42_43",2
43,43,2143,"43_43",2
44,43,2144,"44_43",2
45,43,2145,"45_43",2
46,43,2146,"46_43",2
47,43,2147,"47_43",2
48,43,2148,"48_43",2
49,43,2149,"49_43",2
50,43,2150,"50_43",2
1,44,2151,"1_44",2
2,44,2152,"2_44",2
3,44,2153,"3_44",2
4,44,2154,"4_44",2
5,44,2155,"5_44",2
6,44,2156,"6_44",2
7,44,2157,"7_44",2
8,44,2158,"8_44",2
9,44,2159,"9_44",2
10,44,2160,"10_44",2
11,44,2161,"11_44",2
12,44,2162,"12_44",2
13,44,2163,"13_44",2
14,44,2164,"14_44",2
15,44,2165,"15_44",2
16,44,2166,"16_44",2
17,44,2167,"17_44",2
18,44,2168,"18_44",2
19,44,2169,"19_44",2
20,44,2170,"20_44",2
21,44,2171,"21_44",2
22,44,2172,"22_44",2
23,44,2173,"23_44",2
24,44,2174,"24_44",2
25,44,2175,"25_44",2
26,44,2176,"26_44",2
27,44,2177,"27_44",2
28,44,2178,"28_44",2
29,44,2179,"29_44",2
30,44,2180,"30_44",2
31,44,2181,"31_44",2
32,44,2182,"32_44",2
33,44,2183,"33_44",2
34,44,2184,"34_44",2
35,44,2185,"35_44",2
36,44,2186,"36_44",2
37,44,2187,"37_44",2
38,44,2188,"38_44",2
39,44,2189,"39_44",2
40,44,2190,"40_44",2
41,44,2191,"41_44",2
42,44,2192,"42_44",2
43,44,2193,"43_44",2
44,44,2194,"44_44",2
45,44,2195,"45_44",2
46,44,2196,"46_44",2
47,44,2197,"47_44",2
48,44,2198,"48_44",2
49,44,2199,"49_44",2
50,44,2200,"50_44",2
1,45,2201,"1_45",2
2,45,2202,"2_45",2
3,45,2203,"3_45",2
4,45,2204,"4_45",2
5,45,2205,"5_45",2
6,45,2206,"6_45",2
7,45,2207,"7_45",2
8,45,2208,"8_45",2
9,45,2209,"9_45",2
10,45,2210,"10_45",2
11,45,2211,"11_45",2
12,45,2212,"12_45",2
13,45,2213,"13_45",2
14,45,2214,"14_45",2
15,45,2215,"15_45",2
16,45,2216,"16_45",2
17,45,2217,"17_45",2
18,45,2218,"18_45",2
19,45,2219,"19_45",2
20,45,2220,"20_45",2
21,45,2221,"21_45",2
22,45,2222,"22_45",2
23,45,2223,"23_45",2
24,45,2224,"24_45",2
25,45,2225,"25_45",2
26,45,2226,"26_45",2
27,45,2227,"27_45",2
28,45,2228,"28_45",2
29,45,2229,"29_45",2
30,45,2230,"30_45",2
31,45,2231,"31_45",2
32,45,2232,"32_45",2
33,45,2233,"33_45",2
34,45,2234,"34_45",2
35,45,2235,"35_45",2
36,45,2236,"36_45",2
37,45,2237,"37_45",2
38,45,2238,"38_45",2
39,45,2239,"39_45",2
40,45,2240,"40_45",2
41,45,2241,"41_45",2
42,45,2242,"42_45",2
43,45,2243,"43_45",2
44,45,2244,"44_45",2
45,45,2245,"45_45",2
46,45,2246,"46_45",2
47,45,2247,"47_45",2
48,45,2248,"48_45",2
49,45,2249,"49_45",2
50,45,2250,"50_45",2
1,46,2251,"1_46",2
2,46,2252,"2_46",2
3,46,2253,"3_46",2
4,46,2254,"4_46",2
5,46,2255,"5_46",2
6,46,2256,"6_46",2
7,46,2257,"7_46",2
8,46,2258,"8_46",2
9,46,2259,"9_46",2
10,46,2260,"10_46",2
11,46,2261,"11_46",2
12,46,2262,"12_46",2
13,46,2263,"13_46",2
14,46,2264,"14_46",2
15,46,2265,"15_46",2
16,46,2266,"16_46",2
17,46,2267,"17_46",2
18,46,2268,"18_46",2
19,46,2269,"19_46",2
20,46,2270,"20_46",2
21,46,2271,"21_46",2
22,46,2272,"22_46",2
23,46,2273,"23_46",2
24,46,2274,"24_46",2
25,46,2275,"25_46",2
26,46,2276,"26_46",2
27,46,2277,"27_46",2
28,46,2278,"28_46",2
29,46,2279,"29_46",2
30,46,2280,"30_46",2
31,46,2281,"31_46",2
32,46,2282,"32_46",2
33,46,2283,"33_46",2
34,46,2284,"34_46",2
35,46,2285,"35_46",2
36,46,2286,"36_46",2
37,46,2287,"37_46",2
38,46,2288,"38_46",2
39,46,2289,"39_46",2
40,46,2290,"40_46",2
41,46,2291,"41_46",2
42,46,2292,"42_46",2
43,46,2293,"43_46",2
44,46,2294,"44_46",2
45,46,2295,"45_46",2
46,46,2296,"46_46",2
47,46,2297,"47_46",2
48,46,2298,"48_46",2
49,46,2299,"49_46",2
50,46,2300,"50_46",2
1,47,2301,"1_47",2
2,47,2302,"2_47",2
3,47,2303,"3_47",2
4,47,2304,"4_47",2
5,47,2305,"5_47",2
6,47,2306,"6_47",2
7,47,2307,"7_47",2
8,47,2308,"8_47",2
9,47,2309,"9_47",2
10,47,2310,"10_47",2
11,47,2311,"11_47",2
12,47,2312,"12_47",2
13,47,2313,"13_47",2
14,47,2314,"14_47",2
15,47,2315,"15_47",2
16,47,2316,"16_47",2
17,47,2317,"17_47",2
18,47,2318,"18_47",2
19,47,2319,"19_47",2
20,47,2320,"20_47",2
21,47,2321,"21_47",2
22,47,2322,"22_47",2
23,47,2323,"23_47",2
24,47,2324,"24_47",2
25,47,2325,"25_47",2
26,47,2326,"26_47",2
27,47,2327,"27_47",2
28,47,2328,"28_47",2
29,47,2329,"29_47",2
30,47,2330,"30_47",2
31,47,2331,"31_47",2
32,47,2332,"32_47",2
33,47,2333,"33_47",2
34,47,2334,"34_47",2
35,47,2335,"35_47",2
36,47,2336,"36_47",2
37,47,2337,"37_47",2
38,47,2338,"38_47",2
39,47,2339,"39_47",2
40,47,2340,"40_47",2
41,47,2341,"41_47",2
42,47,2342,"42_47",2
43,47,2343,"43_47",2
44,47,2344,"44_47",2
45,47,2345,"45_47",2
46,47,2346,"46_47",2
47,47,2347,"47_47",2
48,47,2348,"48_47",2
49,47,2349,"49_47",2
50,47,2350,"50_47",2
1,48,2351,"1_48",2
2,48,2352,"2_48",2
3,48,2353,"3_48",2
4,48,2354,"4_48",2
5,48,2355,"5_48",2
6,48,2356,"6_48",2
7,48,2357,"7_48",2
8,48,2358,"8_48",2
9,48,2359,"9_48",2
10,48,2360,"10_48",2
11,48,2361,"11_48",2
12,48,2362,"12_48",2
13,48,2363,"13_48",2
14,48,2364,"14_48",2
15,48,2365,"15_48",2
16,48,2366,"16_48",2
17,48,2367,"17_48",2
18,48,2368,"18_48",2
19,48,2369,"19_48",2
20,48,2370,"20_48",2
21,48,2371,"21_48",2
22,48,2372,"22_48",2
23,48,2373,"23_48",2
24,48,2374,"24_48",2
25,48,2375,"25_48",2
26,48,2376,"26_48",2
27,48,2377,"27_48",2
28,48,2378,"28_48",2
29,48,2379,"29_48",2
30,48,2380,"30_48",2
31,48,2381,"31_48",2
32,48,2382,"32_48",2
33,48,2383,"33_48",2
34,48,2384,"34_48",2
35,48,2385,"35_48",2
36,48,2386,"36_48",2
37,48,2387,"37_48",2
38,48,2388,"38_48",2
39,48,2389,"39_48",2
40,48,2390,"40_48",2
41,48,2391,"41_48",2
42,48,2392,"42_48",2
43,48,2393,"43_48",2
44,48,2394,"44_48",2
45,48,2395,"45_48",2
46,48,2396,"46_48",2
47,48,2397,"47_48",2
48,48,2398,"48_48",2
49,48,2399,"49_48",2
50,48,2400,"50_48",2
1,49,2401,"1_49",2
2,49,2402,"2_49",2
3,49,2403,"3_49",2
4,49,2404,"4_49",2
5,49,2405,"5_49",2
6,49,2406,"6_49",2
7,49,2407,"7_49",2
8,49,2408,"8_49",2
9,49,2409,"9_49",2
10,49,2410,"10_49",2
11,49,2411,"11_49",2
12,49,2412,"12_49",2
13,49,2413,"13_49",2
14,49,2414,"14_49",2
15,49,2415,"15_49",2
16,49,2416,"16_49",2
17,49,2417,"17_49",2
18,49,2418,"18_49",2
19,49,2419,"19_49",2
20,49,2420,"20_49",2
21,49,2421,"21_49",2
22,49,2422,"22_49",2
23,49,2423,"23_49",2
24,49,2424,"24_49",2
25,49,2425,"25_49",2
26,49,2426,"26_49",2
27,49,2427,"27_49",2
28,49,2428,"28_49",2
29,49,2429,"29_49",2
30,49,2430,"30_49",2
31,49,2431,"31_49",2
32,49,2432,"32_49",2
33,49,2433,"33_49",2
34,49,2434,"34_49",2
35,49,2435,"35_49",2
36,49,2436,"36_49",2
37,49,2437,"37_49",2
38,49,2438,"38_49",2
39,49,2439,"39_49",2
40,49,2440,"40_49",2
41,49,2441,"41_49",2
42,49,2442,"42_49",2
43,49,2443,"43_49",2
44,49,2444,"44_49",2
45,49,2445,"45_49",2
46,49,2446,"46_49",2
47,49,2447,"47_49",2
48,49,2448,"48_49",2
49,49,2449,"49_49",2
50,49,2450,"50_49",2
1,50,2451,"1_50",2
2,50,2452,"2_50",2
3,50,2453,"3_50",2
4,50,2454,"4_50",2
5,50,2455,"5_50",2
6,50,2456,"6_50",2
7,50,2457,"7_50",2
8,50,2458,"8_50",2
9,50,2459,"9_50",2
10,50,2460,"10_50",2
11,50,2461,"11_50",2
12,50,2462,"12_50",2
13,50,2463,"13_50",2
14,50,2464,"14_50",2
15,50,2465,"15_50",2
16,50,2466,"16_50",2
17,50,2467,"17_50",2
18,50,2468,"18_50",2
19,50,2469,"19_50",2
20,50,2470,"20_50",2
21,50,2471,"21_50",2
22,50,2472,"22_50",2
23,50,2473,"23_50",2
24,50,2474,"24_50",2
25,50,2475,"25_50",2
26,50,2476,"26_50",2
27,50,2477,"27_50",2
28,50,2478,"28_50",2
29,50,2479,"29_50",2
30,50,2480,"30_50",2
31,50,2481,"31_50",2
32,50,2482,"32_50",2
33,50,2483,"33_50",2
34,50,2484,"34_50",2
35,50,2485,"35_50",2
36,50,2486,"36_50",2
37,50,2487,"37_50",2
38,50,2488,"38_50",2
39,50,2489,"39_50",2
40,50,2490,"40_50",2
41,50,2491,"41_50",2
42,50,2492,"42_50",2
43,50,2493,"43_50",2
44,50,2494,"44_50",2
45,50,2495,"45_50",2
46,50,2496,"46_50",2
47,50,2497,"47_50",2
48,50,2498,"48_50",2
49,50,2499,"49_50",2
50,50,2500,"50_50",2
